X,Y,FID,Mode,Source,Route,Direction,Stop_Code,Stop,Lat,Lon,Weekdays_O,Weekdays_1,Saturdays_,Saturdays1,Sundays_On,Sundays_Of
-8392679.53387832,4845612.57768485,16397,Bus,APC,117,Southbound,25719,Bridgewater Rd & Albert Rd,39.859958,-75.392723,2,2,4,3,0,5
-8392338.11700005,4845398.53004926,16398,Bus,APC,117,Southbound,25720,Bridgewater Rd & Powell Rd - FS,39.858482,-75.389656,25,20,18,16,12,10
-8392040.00340371,4845217.5502745,16399,Bus,APC,117,Southbound,25721,6th St & Patton Av,39.857234,-75.386978,3,0,3,1,0,2
-8391549.08444931,4844974.21887355,16400,Bus,APC,117,Southbound,25723,6th St & Main St,39.855556,-75.382568,16,20,12,16,10,11
-8339334.12069528,4889750.86194653,16401,Bus,APC,130,Southbound,23590,Bellevue Av & Park Av,40.163642,-74.913513,0,0,0,0,0,0
-8391333.34727615,4846849.67759184,16402,Bus,APC,117,Southbound,25734,Edgmont Av & Garrison Rd,39.868488,-75.38063,0,0,0,0,0,0
-8339229.59169342,4889378.68985201,16403,Bus,APC,130,Southbound,23591,Bellevue Av & Comly Rd - FS,40.161087,-74.912574,6,8,2,1,0,0
-8391231.37862259,4846793.83799793,16404,Bus,APC,117,Southbound,25735,Edgmont Av & Forrestview Rd - FS,39.868103,-75.379714,2,4,0,1,2,0
-8339182.94882678,4888988.61609078,16405,Bus,APC,130,Southbound,23641,Bellevue Av & Lincoln Hwy - FS,40.158409,-74.912155,3,6,1,2,0,0
-8391025.10360615,4846678.67888991,16406,Bus,APC,117,Southbound,25737,Edgmont Av & Chelton Rd,39.867309,-75.377861,1,0,2,1,1,2
-8345061.73113557,4878958.31255727,16407,Bus,APC,130,Southbound,23734,Franklin Mills & Design Ctr - MBFS,40.089511,-74.964965,0,2,0,1,0,0
-8390731.22015046,4846511.59902728,16408,Bus,APC,117,Southbound,25740,Edgmont Av & Avon Rd,39.866157,-75.375221,12,4,5,6,2,3
-8343131.33984573,4886145.82461633,16409,Bus,APC,130,Southbound,28238,Neshaminy Blvd & Bristol Rd,40.138889,-74.947624,1,0,1,0,0,0
-8390489.99081391,4846371.64279473,16410,Bus,APC,117,Southbound,25742,Edgmont Av & Elkington Blvd,39.865192,-75.373054,6,4,3,4,5,4
-8342658.23200985,4885496.9904138,16411,Bus,APC,130,Southbound,28241,Galloway Rd & Bristol Rd - MBFS,40.134433,-74.943374,0,1,0,1,0,0
-8390296.40621942,4846269.83131113,16412,Bus,APC,117,Southbound,25743,Edgmont Av & 24th St,39.86449,-75.371315,8,13,2,11,2,9
-8342614.03817201,4885118.28077806,16413,Bus,APC,130,Southbound,28242,Galloway Rd & Richlieu Rd,40.131832,-74.942977,0,0,0,0,1,0
-8390071.31820904,4846186.87457616,16414,Bus,APC,117,Southbound,25744,Edgmont Av & 22nd St - MBNS,39.863918,-75.369293,36,21,31,21,18,15
-8345287.70970188,4876223.42703605,16415,Bus,APC,130,Southbound,28504,Bristol Pk & Penn St,40.070713,-74.966995,0,0,0,0,0,0
-8390196.99791414,4845735.99071082,16416,Bus,APC,117,Southbound,25748,22nd St & Wetherill St,39.860809,-75.370422,10,4,9,6,5,7
-8345539.95966802,4875958.67875578,16417,Bus,APC,130,Southbound,28505,Bristol Pk & Poquessing Av,40.068893,-74.969261,1,2,0,3,0,1
-8389887.86368821,4845216.53517287,16418,Bus,APC,117,Southbound,25750,Upland Av & 15th St,39.857227,-75.367645,7,2,4,0,0,0
-8345728.42356593,4875780.05039628,16419,Bus,APC,130,Southbound,28506,Bristol Pk & Buttonwood Av,40.067665,-74.970954,0,5,0,1,0,2
-8389699.2884708,4845330.51723187,16420,Bus,APC,117,Southbound,25751,15th St & Shaw Terrace,39.858013,-75.365951,0,3,0,0,0,0
-8345907.64794611,4875637.93550813,16421,Bus,APC,130,Southbound,28507,Bristol Pk & Tennis Av,40.066688,-74.972564,0,2,0,2,0,0
-8389544.66569809,4845413.46682834,16422,Bus,APC,117,Southbound,25752,15th St & Arbor Dr,39.858585,-75.364562,32,14,21,12,12,5
-8341352.00910489,4899205.81825346,16423,Bus,APC,130,Southbound,28613,Lincoln Av & Washington Av - FS,40.228519,-74.93164,2,0,0,0,0,0
-8389234.75223572,4845392.43933025,16424,Bus,APC,117,Southbound,25754,Edgmont Av & 14th St,39.85844,-75.361778,5,3,0,6,2,3
-8341384.29175722,4898902.69140118,16425,Bus,APC,130,Southbound,28614,Lincoln Av & Penn St,40.22644,-74.93193,1,0,4,0,0,0
-8393689.3129793,4843156.09224411,16426,Bus,APC,117,Southbound,25756,Bethel Rd & Highland Av - MBFS,39.843017,-75.401794,7,15,0,3,1,2
-8341414.90461718,4898564.58252654,16427,Bus,APC,130,Southbound,28615,Lincoln Av & Sterling St,40.224121,-74.932205,0,0,0,0,0,0
-8393242.58786275,4843354.7229859,16428,Bus,APC,117,Southbound,25758,Bethel Rd & Felton St - FS,39.844387,-75.397781,2,4,0,2,0,3
-8341386.8521055,4898602.34400434,16429,Bus,APC,130,Southbound,28620,Lincoln Av & Sterling St - FS,40.22438,-74.931953,0,0,0,0,0,0
-8398323.09810307,4854782.37485578,16430,Bus,APC,117,Southbound,29919,Middletown Rd & Yearsley Mill Rd - MBFS,39.92316,-75.44342,0,0,0,0,0,0
-8341364.81084633,4898868.71961128,16431,Bus,APC,130,Southbound,28621,Lincoln Av & Penn St,40.226207,-74.931755,0,0,0,0,0,0
-8398747.78196045,4855540.97892417,16432,Bus,APC,117,Southbound,29921,Penn State University,39.928386,-75.447235,8,0,6,0,0,0
-8341323.95659321,4899251.45576192,16433,Bus,APC,130,Southbound,28622,Lincoln Av & Washington Av,40.228832,-74.931388,0,0,0,0,0,0
-8394353.44506138,4843708.06352458,16434,Bus,APC,117,Southbound,29929,Commerce Dr & McDonald Blvd - 2 MBFS,39.846824,-75.40776,18,9,4,1,4,1
-8343932.17226249,4900238.18152103,16435,Bus,APC,130,Southbound,28629,Swamp Rd & Saw Mill Ln,40.235599,-74.954818,0,0,0,0,0,0
-8390427.09530161,4843879.59117226,16436,Bus,APC,117,Southbound,29951,9th St & Butler St,39.848007,-75.372489,5,7,4,7,4,3
-8342394.0708582,4900034.0333309,16437,Bus,APC,130,Southbound,28631,S Eagle & Silo Dr,40.234199,-74.941001,1,0,0,0,0,0
-8389412.19550405,4845484.23556209,16438,Bus,APC,117,Southbound,30010,15th & Esrey St,39.859073,-75.363372,17,13,11,5,6,7
-8342346.53743563,4899492.33198443,16439,Bus,APC,130,Southbound,28632,S Eagle Rd & Swamp Rd - MBNS,40.230484,-74.940574,3,0,2,0,0,0
-8392893.48993963,4843421.56239679,16440,Bus,APC,117,Southbound,30011,Bethal Rd & Townsend St - FS,39.844848,-75.394645,9,11,2,4,2,5
-8341616.17025653,4899287.03275186,16441,Bus,APC,130,Southbound,28634,Washington Av & Congress St - FS,40.229076,-74.934013,0,0,1,0,0,0
-8392958.05524429,4843548.28303247,16442,Bus,APC,117,Southbound,30012,Concord Rd & Engle St,39.845722,-75.395225,1,1,3,4,0,0
-8340729.51051237,4899232.50086059,16443,Bus,APC,130,Southbound,28635,Washington Av & Elm Av,40.228702,-74.926048,0,0,0,0,0,0
-8391870.12986076,4845112.56031102,16444,Bus,APC,117,Southbound,30017,6th St & Vista Ln,39.85651,-75.385452,0,1,0,0,0,0
-8338953.63067574,4898740.26939323,16445,Bus,APC,130,Southbound,28637,Pheasant Run & Penns Trail,40.225326,-74.910095,0,1,0,0,0,0
-8393016.60929644,4848122.32514342,16446,Bus,APC,117,Southbound,30022,Edgmont Av & Whitely Rd,39.877262,-75.395751,26,5,21,2,13,4
-8338960.42116468,4898507.28449812,16447,Bus,APC,130,Southbound,28638,Penns Trail & PA 332 - MBNS,40.223728,-74.910156,0,0,0,0,0,0
-8393432.83287252,4848790.76964627,16448,Bus,APC,117,Southbound,30024,Middletown Rd & High Meadow Dr,39.88187,-75.39949,0,0,0,0,0,0
-8340796.63616531,4897768.70913584,16449,Bus,APC,130,Southbound,28639,PA 332 & Summit Trace Rd - FS,40.218662,-74.926651,0,0,0,0,0,0
-8341511.64125468,4897856.03484798,16450,Bus,APC,130,Southbound,28640,State St & Fountain Farm Ln,40.219261,-74.933074,0,0,0,0,0,0
-8341283.21365958,4896919.54692979,16451,Bus,APC,130,Southbound,28642,Newtown Langhorne Rd & Summit Trace Rd,40.212837,-74.931022,1,0,0,0,0,0
-8341167.77534762,4895841.32544699,16452,Bus,APC,130,Southbound,28643,Newtown Langhorne Rd & Green Valley Rd,40.20544,-74.929985,0,0,0,0,0,0
-8340982.53971494,4893997.67461359,16453,Bus,APC,130,Southbound,28648,Newtown Rd & Heaton Mill,40.19279,-74.928321,0,0,0,0,0,0
-8340408.46510092,4893308.39785643,16454,Bus,APC,130,Southbound,28650,Newtown Rd & Old Mill Dr,40.18806,-74.923164,0,0,0,0,0,0
-8339946.37789464,4892385.16290793,16455,Bus,APC,130,Southbound,28651,Pine St & Winchester Av,40.181724,-74.919013,1,0,0,0,0,0
-8393993.32650867,4844342.57108369,16456,Bus,APC,117,Southbound,30328,McDonald Blvd & Commerce Dr - 1,39.8512,-75.404525,1,2,1,2,0,0
-8339855.54119015,4891975.00964018,16457,Bus,APC,130,Southbound,28652,Pine St & Watson Av,40.178909,-74.918197,2,1,1,0,0,0
-8339187.95820387,4889136.31211285,16458,Bus,APC,130,Southbound,28653,Bellevue Av & Durham Rd - FS,40.159423,-74.9122,3,1,4,1,0,0
-8389391.04480079,4844421.59736672,16459,Bus,APC,117,Southbound,30355,9th St & Sproul St,39.851745,-75.363182,2,4,0,2,0,2
-8339167.58673705,4888551.22157886,16460,Bus,APC,130,Southbound,28655,Bellevue Av & Dehaven Av,40.155406,-74.912017,5,2,0,1,0,0
-8393585.67453338,4844005.59265453,16461,Bus,APC,117,Southbound,30356,Concord Rd & Incinerator Rd - FS,39.848876,-75.400863,2,3,0,2,0,0
-8339208.44099017,4887626.24614158,16462,Bus,APC,130,Southbound,28658,Bellevue Av & Parkview Av,40.149055,-74.912384,0,0,0,0,0,0
-8389004.54352876,4843819.27342076,16463,Bus,APC,117,Southbound,30383,Av of the States & 4th St,39.847591,-75.35971,0,1,1,0,0,3
-8339269.55539061,4886939.01524931,16464,Bus,APC,130,Southbound,28660,Bellevue Av & Neshaminy St,40.144336,-74.912933,0,0,0,0,0,0
-8389103.95183404,4844496.27415573,16465,Bus,APC,117,Southbound,30393,Av of the States & 8th St,39.85226,-75.360603,32,2,17,0,7,0
-8339480.1718672,4886143.05795288,16466,Bus,APC,130,Southbound,28662,Hulmeville Rd & Bensalem Blvd - FS,40.13887,-74.914825,1,0,0,0,0,0
-8394667.69998389,4853144.59138931,16467,Bus,APC,117,Southbound,30493,Hadley Rd & Garret Rd,39.911876,-75.410583,1,1,1,0,1,0
-8339993.13208077,4885435.98238429,16468,Bus,APC,130,Southbound,28665,Hulmeville Rd & Florence Rd Ln,40.134014,-74.919433,1,0,0,0,0,0
-8394064.68230226,4843891.7707626,16469,Bus,APC,117,Southbound,30593,Commerce Dr & McDonald Blvd - MBNS,39.848091,-75.405166,12,11,6,7,6,4
-8340311.61714393,4884959.8705892,16470,Bus,APC,130,Southbound,28667,Hulmeville Rd & Bristol Rd,40.130744,-74.922294,0,1,1,0,0,0
-8393652.80018633,4844182.05540909,16471,Bus,APC,117,Southbound,31011,Concord Rd & Incinerator Rd - MBFS,39.850093,-75.401466,1,0,0,1,0,1
-8340485.72082753,4885133.27746227,16472,Bus,APC,130,Southbound,28668,Pasqualone & Bristol Rd,40.131935,-74.923858,4,0,5,0,0,0
-8390298.07601178,4845271.20579398,16473,Bus,APC,117,Southbound,31154,Upland Av & 22nd St - FS,39.857604,-75.37133,9,6,7,7,3,0
-8340700.56744476,4885526.98495287,16474,Bus,APC,130,Southbound,28670,Pasqualone Blvd & Springdale Dr,40.134639,-74.925788,0,0,1,0,0,0
-8391472.60795914,4845740.34137421,16475,Bus,APC,117,Southbound,31709,Main St & 11th St - FS,39.860839,-75.381881,2,0,1,1,0,0
-8391481.95879637,4846057.36483234,16476,Bus,APC,117,Southbound,31710,Upland Rd & Victor Av - FS,39.863025,-75.381965,1,0,0,2,0,1
-8391492.20018952,4846452.42558202,16477,Bus,APC,117,Southbound,31711,Upland Rd & Arlington Av,39.865749,-75.382057,0,0,0,0,1,1
-8391504.89061147,4846886.66243045,16478,Bus,APC,117,Southbound,31712,Upland Rd & Edgmont Av,39.868743,-75.382171,31,10,25,3,16,3
-8341137.16248765,4886317.94172692,16479,Bus,APC,130,Southbound,28672,Pasqualone Blvd & Bensalem Blvd - FS,40.140071,-74.92971,0,1,1,0,0,0
-8390561.3466075,4843814.34362068,16480,Bus,APC,117,Southbound,31882,9th & Lincoln St,39.847557,-75.373695,3,3,4,3,1,4
-8390178.29623969,4843996.31285919,16481,Bus,APC,117,Southbound,31883,9th & Parker St,39.848812,-75.370254,0,10,0,9,1,1
-8341440.39678057,4886845.23283256,16482,Bus,APC,130,Southbound,28676,Pasqualone Blvd & Declaration Dr,40.143692,-74.932434,0,1,0,0,0,0
-8390970.66837515,4843582.50078049,16483,Bus,APC,117,Southbound,31886,9th St & Pennell St,39.845958,-75.377372,1,10,1,9,0,6
-8341813.20575524,4887006.29448725,16484,Bus,APC,130,Southbound,28678,Neshaminy Blvd & Durham Pl,40.144798,-74.935783,4,3,2,3,0,0
-8394530.99964919,4843830.87295997,16485,Bus,APC,117,Southbound,31889,Commerce Dr & McDonald Blvd - 1 MBFS,39.847671,-75.409355,0,0,0,0,0,0
-8343543.22196166,4885859.11502847,16486,Bus,APC,130,Southbound,28680,Neshaminy Blvd & Bristol Rd - MBNS,40.13692,-74.951324,6,0,7,1,7,1
-8393389.5295906,4843248.44779678,16487,Bus,APC,117,Southbound,31890,Bethel Rd & Honan St - FS,39.843654,-75.399101,3,9,2,6,1,6
-8344164.94131774,4884196.82909295,16488,Bus,APC,130,Southbound,28685,Richlieu Rd & Debra Dr - MBNS,40.125503,-74.956909,5,5,5,3,3,0
-8390121.41197989,4845912.4841489,16489,Bus,APC,117,Southbound,31893,22nd St & Crozer St,39.862026,-75.369743,6,3,5,1,3,0
-8344621.79650796,4883612.0305857,16490,Bus,APC,130,Southbound,28688,Richlieu Rd & Esssington Way,40.121486,-74.961013,8,1,4,2,1,0
-8393659.59067527,4849276.02931034,16491,Bus,APC,117,Southbound,31896,Middletown Rd & Moore Dr - FS,39.885215,-75.401527,0,0,0,0,1,0
-8339340.02062829,4886355.8020684,16492,Bus,APC,130,Southbound,29601,Hulmeville Rd & Bensalem Blvd  - MBNS,40.140331,-74.913566,1,3,1,0,0,0
-8391304.51552804,4843354.14303636,16493,Bus,APC,117,Southbound,32305,9th St & Carlas Ln,39.844383,-75.380371,2,9,2,9,0,5
-8345098.24392855,4900772.77813664,16494,Bus,APC,130,Southbound,29691,Bucks County Community College - 2,40.239265,-74.965293,9,0,3,0,0,0
-8389077.56911472,4844242.95536029,16495,Bus,APC,117,Southbound,32464,Welsh St & Wall St,39.850513,-75.360366,5,50,6,24,2,18
-8340985.10006323,4899250.87253364,16496,Bus,APC,130,Southbound,29693,Washington Av & Norwood Av - FS,40.228828,-74.928344,0,0,0,0,0,0
-8397254.65363043,4853420.9230248,16497,Bus,APC,117,Southbound,32521,Riddle Hospital,39.91378,-75.433822,60,0,59,1,40,0
-8341188.92605087,4896115.93497271,16498,Bus,APC,130,Southbound,29694,Newtown Langhorne Rd & Pennwood Village,40.207324,-74.930175,3,0,0,0,0,0
-8397781.19482188,4853239.21669377,16499,Bus,APC,117,Southbound,32522,Baltimore Pk & Pennell Rd - FS,39.912528,-75.438552,13,0,13,1,7,1
-8341684.07514593,4898270.36869811,16500,Bus,APC,130,Southbound,29804,State St & Chancellor St,40.222103,-74.934623,1,0,0,0,0,0
-8389944.747948,4846172.95183526,16501,Bus,APC,118,Northbound,2146,Edgmont Av & 22nd St,39.863822,-75.368156,10,4,1,0,0,0
-8343735.13676379,4882984.03302542,16502,Bus,APC,130,Southbound,30140,Parx Casino,40.117172,-74.953048,14,9,13,6,6,4
-8391038.68458403,4850434.36512083,16503,Bus,APC,118,Northbound,2163,Brookhaven Rd & Rose Valley Rd,39.893199,-75.377983,0,0,0,0,0,0
-8342625.17012109,4900176.93662082,16504,Bus,APC,130,Southbound,30411,West Rd & Eagle Rd - MBNS,40.235179,-74.943077,9,0,2,0,0,0
-8392489.28886856,4856517.26244996,16505,Bus,APC,118,Northbound,2167,Providence Rd & Kirk Ln,39.935111,-75.391014,2,9,0,3,0,0
-8344490.99610627,4900559.72347955,16506,Bus,APC,130,Southbound,30706,Bucks County Community College 3,40.237804,-74.959838,0,0,0,0,0,0
-8392773.71016753,4861256.90351716,16507,Bus,APC,118,Northbound,2168,Delaware County Community College,39.96775,-75.393569,0,13,1,3,0,0
-8346239.71398714,4875507.60471053,16508,Bus,APC,130,Southbound,30710,Bristol Pk & Colonial Av,40.065792,-74.975547,0,2,0,1,0,0
-8391910.87279439,4853795.08597942,16509,Bus,APC,118,Northbound,4599,Baltimore Pike & Edgmont St,39.916358,-75.385818,0,4,0,2,0,0
-8343623.03803656,4885833.6333696,16510,Bus,APC,130,Southbound,31300,Neshaminy Blvd & Neshaminy Mall Dr,40.136745,-74.952041,1,0,0,0,0,0
-8393569.53320722,4864113.63009821,16511,Bus,APC,118,Northbound,15232,Chapel Rd & Newtown Street Rd - FS,39.987415,-75.400718,0,7,0,10,0,0
-8343689.27313358,4881788.56039581,16512,Bus,APC,130,Southbound,31311,Street Rd & Castle Dr - MBNS,40.108959,-74.952636,1,1,0,2,1,1
-8389077.56911472,4844270.07045845,16513,Bus,APC,118,Northbound,19959,Welsh St & 7th St,39.8507,-75.360366,8,0,3,0,0,0
-8343169.52243107,4886106.36333186,16514,Bus,APC,130,Southbound,31360,Neshaminy Blvd & Bristol Rd,40.138618,-74.947967,2,0,0,0,1,0
-8389104.73107047,4844617.93327015,16515,Bus,APC,118,Northbound,19960,Edgmont Av & 9th St - FS,39.853099,-75.36061,1,0,1,0,0,0
-8344401.82919415,4880251.23728857,16516,Bus,APC,130,Southbound,31843,Plum Av & Knights Rd - MBNS,40.098396,-74.959037,5,6,5,3,2,0
-8389117.53281192,4844870.24654318,16517,Bus,APC,118,Northbound,19962,Edgmont Av & 11th St,39.854839,-75.360725,7,0,1,0,0,0
-8340003.37347392,4899372.18475647,16518,Bus,APC,130,Southbound,31844,Newtown Yardley Rd & Terry Dr,40.22966,-74.919525,0,0,0,0,0,0
-8389148.92490832,4845122.42119969,16519,Bus,APC,118,Northbound,19963,Edgmont Av & 12th St,39.856578,-75.361007,7,1,3,1,0,0
-8341134.60213936,4895251.90274689,16520,Bus,APC,130,Southbound,32040,Newtown Rd & St Mary Blvd - FS,40.201396,-74.929687,0,0,0,0,0,0
-8389300.09677682,4846855.76920286,16521,Bus,APC,118,Northbound,19973,Providence Av & Chestnut St,39.86853,-75.362365,6,2,1,0,0,0
-8343739.36690444,4885769.71109698,16522,Bus,APC,130,Southbound,32275,Neshaminy Blvd & Rockhill Rd - 2 MBFS,40.136306,-74.953086,1,0,1,0,1,0
-8392130.8401082,4853835.58002199,16523,Bus,APC,118,Northbound,20073,Baltimore Pk & Monroe St,39.916637,-75.387794,3,10,2,5,0,0
-8387346.77367187,4882442.10053783,16524,Bus,APC,131,Eastbound,1649,Norristown Transit Center,40.113449,-75.344818,0,93,0,55,0,44
-8392330.43595519,4853875.92908871,16525,Bus,APC,118,Northbound,20074,Baltimore Pike & Jackson St,39.916915,-75.389587,1,8,0,5,0,0
-8396054.62951968,4882994.51388169,16526,Bus,APC,131,Eastbound,1818,Audubon Rd & Adams Av - FS,40.117244,-75.423042,9,0,0,0,0,0
-8389204.13937576,4845359.81054187,16527,Bus,APC,118,Northbound,25619,Edgmont Av & 14th St,39.858215,-75.361503,0,1,1,0,0,0
-8395504.2659572,4882608.62189426,16528,Bus,APC,131,Eastbound,18323,Trooper Rd & Parkview Dr - FS,40.114593,-75.418098,2,1,0,0,0,0
-8389274.60461343,4845551.23429425,16529,Bus,APC,118,Northbound,26009,Edgmont Av & 15th St,39.859535,-75.362136,8,6,2,0,0,0
-8393921.97071506,4884384.49020666,16530,Bus,APC,131,Eastbound,18326,Blvd of Generals & Trooper Rd - MBFS,40.126792,-75.403884,2,0,0,0,0,0
-8389370.56201449,4845749.76781808,16531,Bus,APC,118,Northbound,26011,Edgmont Av & 17th St,39.860904,-75.362998,1,1,2,2,0,0
-8393558.51257762,4884094.62880387,16532,Bus,APC,131,Eastbound,18327,Blvd of Generals & General Washington Av,40.124801,-75.400619,1,0,0,0,0,0
-8389634.72316615,4846028.06946895,16533,Bus,APC,118,Northbound,26013,Edgmont Av & 20th St,39.862823,-75.365371,0,0,2,0,0,0
-8393130.48913552,4885030.48511198,16534,Bus,APC,131,Eastbound,18332,Egypt Rd & Willowbrook Dr - FS,40.131229,-75.396774,13,1,11,0,7,0
-8389802.0363608,4846124.94753428,16535,Bus,APC,118,Northbound,26014,Edgmont Av & 21st St,39.863491,-75.366874,2,1,2,0,0,0
-8392448.43461543,4885071.54368473,16536,Bus,APC,131,Eastbound,18333,Egypt Rd & Port Indian Rd,40.131511,-75.390647,2,0,0,0,0,0
-8389766.41412375,4846298.54726513,16537,Bus,APC,118,Northbound,26016,22nd St & Madison St,39.864688,-75.366554,3,5,3,3,0,0
-8391749.45953274,4885163.70769715,16538,Bus,APC,131,Eastbound,18334,Egypt Rd & School Ln - FS,40.132144,-75.384368,0,0,1,0,0,0
-8389607.56121039,4846398.18356633,16539,Bus,APC,118,Northbound,26017,22nd St & Upland St,39.865375,-75.365127,1,1,0,1,0,0
-8391523.59228592,4885179.86924751,16540,Bus,APC,131,Eastbound,18335,Egypt Rd & Varnum Rd,40.132255,-75.382339,0,0,0,0,0,0
-8389453.8289936,4846492.30960573,16541,Bus,APC,118,Northbound,26018,22nd St & Potter St,39.866024,-75.363746,0,0,0,0,0,0
-8390664.09449751,4885002.67603358,16542,Bus,APC,131,Eastbound,18337,Schuylkill Av & Main St - FS,40.131038,-75.374618,3,1,1,0,3,0
-8389300.09677682,4846582.95570871,16543,Bus,APC,118,Northbound,26019,22nd St & Providence Av,39.866649,-75.362365,11,2,5,2,0,0
-8390432.21599819,4885322.55795448,16544,Bus,APC,131,Eastbound,18338,Schuylkill Av & Marshall St,40.133235,-75.372535,2,0,1,0,1,2
-8389369.78277805,4846980.21293003,16545,Bus,APC,118,Northbound,26020,Chestnut St & 24th St,39.869388,-75.362991,1,0,1,0,0,0
-8390119.74218753,4885103.28411659,16546,Bus,APC,131,Eastbound,18339,Marshall St & Whitehall Rd,40.131729,-75.369728,5,6,1,2,3,0
-8389551.56750652,4847252.45714022,16547,Bus,APC,118,Northbound,26021,Chestnut St & 24th St - MBFS,39.871265,-75.364624,2,2,0,1,0,0
-8389816.50789461,4884882.70477967,16548,Bus,APC,131,Eastbound,18340,Marshall St & Prospect Av,40.130214,-75.367004,1,1,0,2,1,0
-8389886.19389584,4847535.73246589,16549,Bus,APC,118,Northbound,26022,Chestnut Pkwy & Harvey Rd,39.873218,-75.36763,0,0,0,0,0,0
-8389465.74017912,4884630.53693405,16550,Bus,APC,131,Eastbound,18341,Marshall St & Jefferson Village Dr,40.128482,-75.363853,5,1,3,2,2,0
-8390127.3119129,4847665.26145406,16551,Bus,APC,118,Northbound,26023,Chestnut Pkwy & Blakeley Rd,39.874111,-75.369796,0,0,0,0,0,0
-8389256.7934949,4884481.16109068,16552,Bus,APC,131,Eastbound,18342,Marshall St & Montgomery Av,40.127456,-75.361976,0,1,0,2,0,1
-8390329.46810818,4847762.59061646,16553,Bus,APC,118,Northbound,26024,Chestnut Pkwy & Ryanard Rd,39.874782,-75.371612,1,0,1,0,0,0
-8389034.2658328,4884319.55818518,16554,Bus,APC,131,Eastbound,18343,Marshall St & Forrest Av,40.126346,-75.359977,6,10,6,7,3,12
-8390511.25283665,4847841.78911741,16555,Bus,APC,118,Northbound,26025,Chestnut Pkwy & Media Pkwy,39.875328,-75.373245,1,1,0,0,0,0
-8388815.96831136,4884153.00804203,16556,Bus,APC,131,Eastbound,18344,Marshall St & Selma St,40.125202,-75.358016,12,7,3,6,3,6
-8391723.18813292,4848009.32648548,16557,Bus,APC,118,Northbound,26028,Waterville Rd & Brookhaven Rd,39.876483,-75.384132,0,0,1,2,0,0
-8388120.44413288,4883627.60729492,16558,Bus,APC,131,Eastbound,18348,Marshall St & Haws Av,40.121593,-75.351768,3,15,3,10,5,6
-8391658.62282825,4848203.55732083,16559,Bus,APC,118,Northbound,26029,Brookhaven Rd & Putnam Blvd - FS,39.877822,-75.383552,0,1,0,1,0,0
-8387919.95772996,4883480.43020776,16560,Bus,APC,131,Eastbound,18349,Marshall St & George St,40.120582,-75.349967,2,20,1,14,2,12
